1485163633248, -6.951, 34033248, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, [java.awt.Point[x=8,y=0], java.awt.Point[x=2,y=8], java.awt.Point[x=5,y=1], java.awt.Point[x=3,y=5], java.awt.Point[x=2,y=7], java.awt.Point[x=0,y=6], java.awt.Point[x=5,y=3], java.awt.Point[x=4,y=8], java.awt.Point[x=0,y=4], java.awt.Point[x=2,y=4], java.awt.Point[x=5,y=2], java.awt.Point[x=1,y=7], java.awt.Point[x=4,y=7], java.awt.Point[x=7,y=6], java.awt.Point[x=6,y=2], java.awt.Point[x=2,y=3], java.awt.Point[x=3,y=1], java.awt.Point[x=5,y=6], java.awt.Point[x=4,y=5], java.awt.Point[x=7,y=8]]
1485163640199, 0.000, class edu.asu.commons.event.RoundStartedMarkerEvent - id: system identifier, created on 1485163640199
1485163640364, 0.165, 34040364, BotIdentifier uid: 14851636332478, 2, 1, 7, 7, left, movement event
1485163650179, 9.980, 34050179, Station 1 (uid: 1), 2, 27, 3, 8, right, movement event
1485163650476, 10.277, 34050476, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, []
1485163650794, 10.595, 34050794, Station 1 (uid: 1), 7, 8, 2, 14, token collected event
1485163650795, 10.596, 34050795, BotIdentifier uid: 14851636332478, 2, 23, 4, 7, up, movement event
1485163650954, 10.755, 34050954, BotIdentifier uid: 14851636332478, 2, 24, 4, 6, up, movement event
1485163651052, 10.853, 34051052, Station 1 (uid: 1), 2, 28, 3, 7, up, movement event
1485163651114, 10.915, 34051114, BotIdentifier uid: 14851636332478, 2, 25, 4, 5, up, movement event
1485163651274, 11.075, 34051274, Station 1 (uid: 1), 7, 7, 2, 15, token collected event
1485163651274, 11.075, 34051274, BotIdentifier uid: 14851636332478, 4, 5, 2, 11, token collected event
1485163651378, 11.179, 34051378, Station 1 (uid: 1), 2, 29, 4, 7, right, movement event
1485163651512, 11.313, 34051512, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, []
1485163651754, 11.555, 34051754, BotIdentifier uid: 14851636332478, 2, 26, 5, 5, right, movement event
1485163651835, 11.636, 34051835, Station 1 (uid: 1), 8, 7, 2, 16, token collected event
1485163651916, 11.717, 34051916, BotIdentifier uid: 14851636332478, 2, 27, 6, 5, right, movement event
1485163651947, 11.748, 34051947, Station 1 (uid: 1), 2, 30, 4, 8, down, movement event
1485163652071, 11.872, 34052071, BotIdentifier uid: 14851636332478, 2, 28, 7, 5, right, movement event
1485163652151, 11.952, 34052151, Station 1 (uid: 1), 8, 8, 2, 17, token collected event
1485163652229, 12.030, 34052229, BotIdentifier uid: 14851636332478, 2, 29, 8, 5, right, movement event
1485163652385, 12.186, 34052385, BotIdentifier uid: 14851636332478, 2, 30, 8, 6, down, movement event
1485163652443, 12.244, 34052443, Station 1 (uid: 1), 2, 31, 4, 7, up, movement event
1485163652544, 12.345, 34052544, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, []
1485163652628, 12.429, 34052628, Station 1 (uid: 1), 2, 32, 3, 7, left, movement event
1485163653494, 13.295, 34053494, BotIdentifier uid: 14851636332478, 2, 31, 8, 7, down, movement event
1485163653574, 13.375, 34053574, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, []
1485163654597, 14.398, 34054597, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, []
1485163655623, 15.424, 34055623, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, []
1485163656652, 16.453, 34056652, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, []
1485163656742, 16.543, class edu.asu.commons.event.RoundEndedMarkerEvent - id: system identifier, created on 1485163656742
